personID:ID(Person),roadUser,gender,age,ageGroup,:LABEL
2060,Pedestrian,Male,44,40_to_64,Person
2061,Motorcycle rider,Male,30,26_to_39,Person
2062,Pedestrian,Male,30,26_to_39,Person
2063,Motorcycle pillion passenger,Female,35,26_to_39,Person
2064,Motorcycle rider,Male,36,26_to_39,Person
2065,Pedal cyclist,Male,57,40_to_64,Person
2066,Passenger,Male,100,75_or_older,Person
2067,Motorcycle rider,Male,68,65_to_74,Person
2068,Motorcycle rider,Male,58,40_to_64,Person
2069,Motorcycle rider,Male,63,40_to_64,Person
2070,Driver,Female,85,75_or_older,Person
2071,Motorcycle rider,Male,16,0_to_16,Person
2072,Driver,Female,55,40_to_64,Person
2073,Passenger,Female,23,17_to_25,Person
2074,Driver,Male,83,75_or_older,Person
2075,Pedestrian,Female,30,26_to_39,Person
2076,Motorcycle rider,Male,22,17_to_25,Person
2077,Passenger,Male,27,26_to_39,Person
2078,Pedestrian,Female,72,65_to_74,Person
2079,Motorcycle rider,Male,41,40_to_64,Person
2080,Driver,Female,84,75_or_older,Person
2081,Motorcycle rider,Male,20,17_to_25,Person
2082,Driver,Female,63,40_to_64,Person
2083,Driver,Female,38,26_to_39,Person
2084,Pedestrian,Male,8,0_to_16,Person
2085,Driver,Male,17,17_to_25,Person
2086,Driver,Female,60,40_to_64,Person
2087,Passenger,Male,18,17_to_25,Person
2088,Pedestrian,Female,4,0_to_16,Person
2089,Pedestrian,Male,41,40_to_64,Person
2090,Driver,Male,27,26_to_39,Person
2091,Pedal cyclist,Male,31,26_to_39,Person
2092,Pedal cyclist,Male,72,65_to_74,Person
2093,Driver,Female,85,75_or_older,Person
2094,Driver,Female,45,40_to_64,Person
2095,Driver,Male,31,26_to_39,Person
2096,Driver,Male,27,26_to_39,Person
2097,Passenger,Female,27,26_to_39,Person
2098,Pedal cyclist,Male,69,65_to_74,Person
2099,Driver,Female,45,40_to_64,Person
2100,Pedal cyclist,Male,11,0_to_16,Person
2101,Motorcycle rider,Male,59,40_to_64,Person
2102,Passenger,Male,21,17_to_25,Person
2103,Driver,Male,17,17_to_25,Person
2104,Passenger,Male,27,26_to_39,Person
2105,Driver,Female,23,17_to_25,Person
2106,Motorcycle rider,Male,54,40_to_64,Person
2107,Driver,Male,50,40_to_64,Person
2108,Driver,Male,28,26_to_39,Person
2109,Driver,Male,65,65_to_74,Person
2110,Pedestrian,Female,48,40_to_64,Person
2111,Driver,Female,86,75_or_older,Person
2112,Driver,Female,56,40_to_64,Person
2113,Driver,Male,63,40_to_64,Person
2114,Passenger,Male,50,40_to_64,Person
2115,Driver,Female,23,17_to_25,Person
2116,Passenger,Female,26,26_to_39,Person
2117,Pedal cyclist,Male,51,40_to_64,Person
2118,Driver,Male,28,26_to_39,Person
2119,Driver,Male,21,17_to_25,Person
2120,Driver,Male,89,75_or_older,Person
2121,Passenger,Male,22,17_to_25,Person
2122,Pedestrian,Male,57,40_to_64,Person
2123,Passenger,Male,19,17_to_25,Person
2124,Driver,Male,19,17_to_25,Person
2125,Passenger,Male,31,26_to_39,Person
2126,Driver,Male,23,17_to_25,Person
2127,Driver,Female,48,40_to_64,Person
2128,Pedestrian,Female,72,65_to_74,Person
2129,Driver,Male,76,75_or_older,Person
2130,Motorcycle rider,Male,28,26_to_39,Person
2131,Motorcycle rider,Male,25,17_to_25,Person
2132,Driver,Male,18,17_to_25,Person
2133,Pedestrian,Male,15,0_to_16,Person
2134,Motorcycle rider,Male,57,40_to_64,Person
2135,Pedestrian,Female,69,65_to_74,Person
2136,Driver,Male,24,17_to_25,Person
2137,Driver,Male,56,40_to_64,Person
2138,Passenger,Male,32,26_to_39,Person
2139,Passenger,Male,30,26_to_39,Person
2140,Motorcycle rider,Male,59,40_to_64,Person
2141,Pedestrian,Female,62,40_to_64,Person
2142,Motorcycle rider,Male,43,40_to_64,Person
2143,Driver,Male,68,65_to_74,Person
2144,Passenger,Male,10,0_to_16,Person
2145,Driver,Male,64,40_to_64,Person
2146,Driver,Male,80,75_or_older,Person
2147,Driver,Male,22,17_to_25,Person
2148,Passenger,Male,20,17_to_25,Person
2149,Pedestrian,Male,71,65_to_74,Person
2150,Pedestrian,Male,61,40_to_64,Person
2151,Driver,Male,24,17_to_25,Person
2152,Driver,Female,45,40_to_64,Person
2153,Driver,Male,22,17_to_25,Person
2154,Pedal cyclist,Male,55,40_to_64,Person
2155,Pedestrian,Male,34,26_to_39,Person
2156,Passenger,Female,15,0_to_16,Person
2157,Passenger,Female,14,0_to_16,Person
2158,Driver,Female,76,75_or_older,Person
2159,Motorcycle rider,Male,63,40_to_64,Person
2160,Pedal cyclist,Male,75,75_or_older,Person
2161,Motorcycle rider,Male,25,17_to_25,Person
2162,Motorcycle rider,Male,66,65_to_74,Person
2163,Passenger,Male,21,17_to_25,Person
2164,Passenger,Male,61,40_to_64,Person
2165,Passenger,Female,54,40_to_64,Person
2166,Driver,Male,17,17_to_25,Person
2167,Driver,Female,69,65_to_74,Person
2168,Driver,Male,57,40_to_64,Person
2169,Motorcycle rider,Male,51,40_to_64,Person
2170,Motorcycle rider,Male,52,40_to_64,Person
2171,Driver,Female,38,26_to_39,Person
2172,Pedestrian,Male,43,40_to_64,Person
2173,Driver,Male,82,75_or_older,Person
2174,Pedal cyclist,Male,76,75_or_older,Person
2175,Motorcycle rider,Male,29,26_to_39,Person
2176,Pedestrian,Female,40,40_to_64,Person
2177,Passenger,Male,12,0_to_16,Person
2178,Driver,Male,37,26_to_39,Person
2179,Motorcycle rider,Male,40,40_to_64,Person
2180,Passenger,Female,35,26_to_39,Person
2181,Driver,Male,19,17_to_25,Person
2182,Passenger,Male,46,40_to_64,Person
2183,Pedestrian,Male,61,40_to_64,Person
2184,Driver,Male,19,17_to_25,Person
2185,Driver,Male,63,40_to_64,Person
2186,Motorcycle rider,Male,63,40_to_64,Person
2187,Driver,Male,22,17_to_25,Person
2188,Motorcycle rider,Male,24,17_to_25,Person
2189,Pedestrian,Male,57,40_to_64,Person
2190,Pedestrian,Male,73,65_to_74,Person
2191,Pedestrian,Male,36,26_to_39,Person
2192,Driver,Male,30,26_to_39,Person
2193,Driver,Male,65,65_to_74,Person
2194,Driver,Male,81,75_or_older,Person
2195,Driver,Male,18,17_to_25,Person
2196,Driver,Male,32,26_to_39,Person
2197,Passenger,Male,32,26_to_39,Person
2198,Driver,Male,29,26_to_39,Person
2199,Passenger,Female,63,40_to_64,Person
2200,Motorcycle rider,Male,33,26_to_39,Person
2201,Driver,Male,69,65_to_74,Person
2202,Pedestrian,Male,80,75_or_older,Person
2203,Pedestrian,Female,83,75_or_older,Person
2204,Driver,Male,26,26_to_39,Person
2205,Motorcycle rider,Male,21,17_to_25,Person
2206,Pedestrian,Male,32,26_to_39,Person
2207,Pedestrian,Male,37,26_to_39,Person
2208,Pedestrian,Female,76,75_or_older,Person
2209,Driver,Female,18,17_to_25,Person
2210,Passenger,Male,49,40_to_64,Person
2211,Motorcycle rider,Male,26,26_to_39,Person
2212,Pedestrian,Male,57,40_to_64,Person
2213,Driver,Male,48,40_to_64,Person
2214,Motorcycle rider,Male,59,40_to_64,Person
2215,Driver,Male,29,26_to_39,Person
2216,Driver,Male,56,40_to_64,Person
2217,Pedestrian,Female,85,75_or_older,Person
2218,Driver,Male,60,40_to_64,Person
2219,Driver,Female,42,40_to_64,Person
2220,Driver,Female,30,26_to_39,Person
2221,Motorcycle rider,Male,19,17_to_25,Person
2222,Driver,Male,46,40_to_64,Person
2223,Passenger,Male,14,0_to_16,Person
2224,Pedestrian,Female,66,65_to_74,Person
2225,Motorcycle rider,Male,21,17_to_25,Person
2226,Driver,Female,74,65_to_74,Person
2227,Driver,Male,18,17_to_25,Person
2228,Motorcycle rider,Male,54,40_to_64,Person
2229,Pedestrian,Male,21,17_to_25,Person
2230,Pedestrian,Male,30,26_to_39,Person
2231,Pedestrian,Male,38,26_to_39,Person
2232,Pedestrian,Female,39,26_to_39,Person
2233,Passenger,Male,17,17_to_25,Person
2234,Driver,Male,52,40_to_64,Person
2235,Pedal cyclist,Male,56,40_to_64,Person
2236,Motorcycle rider,Male,48,40_to_64,Person
2237,Motorcycle rider,Male,22,17_to_25,Person
2238,Passenger,Male,39,26_to_39,Person
2239,Motorcycle rider,Male,15,0_to_16,Person
2240,Driver,Female,80,75_or_older,Person
2241,Motorcycle rider,Male,64,40_to_64,Person
2242,Driver,Male,44,40_to_64,Person
2243,Driver,Female,22,17_to_25,Person
2244,Driver,Female,18,17_to_25,Person
2245,Motorcycle rider,Male,28,26_to_39,Person
2246,Driver,Male,28,26_to_39,Person
2247,Motorcycle rider,Male,27,26_to_39,Person
2248,Motorcycle rider,Male,28,26_to_39,Person
2249,Pedal cyclist,Male,71,65_to_74,Person
2250,Passenger,Male,11,0_to_16,Person
2251,Motorcycle rider,Male,23,17_to_25,Person
2252,Driver,Male,47,40_to_64,Person
2253,Driver,Female,79,75_or_older,Person
2254,Motorcycle rider,Male,32,26_to_39,Person
2255,Motorcycle rider,Male,25,17_to_25,Person
2256,Driver,Female,94,75_or_older,Person
2257,Pedestrian,Male,13,0_to_16,Person
2258,Motorcycle rider,Male,48,40_to_64,Person
2259,Pedestrian,Male,32,26_to_39,Person
2260,Motorcycle rider,Male,44,40_to_64,Person
2261,Driver,Female,27,26_to_39,Person
2262,Motorcycle rider,Male,58,40_to_64,Person
2263,Passenger,Female,84,75_or_older,Person
2264,Driver,Male,49,40_to_64,Person
2265,Passenger,Female,41,40_to_64,Person
2266,Motorcycle pillion passenger,Male,53,40_to_64,Person
2267,Driver,Female,85,75_or_older,Person
2268,Motorcycle rider,Male,29,26_to_39,Person
2269,Pedestrian,Male,33,26_to_39,Person
2270,Passenger,Female,14,0_to_16,Person
2271,Passenger,Male,16,0_to_16,Person
2272,Passenger,Female,14,0_to_16,Person
2273,Passenger,Male,15,0_to_16,Person
2274,Passenger,Female,15,0_to_16,Person
2275,Driver,Male,56,40_to_64,Person
2276,Passenger,Male,17,17_to_25,Person
2277,Pedestrian,Male,27,26_to_39,Person
2278,Motorcycle rider,Male,38,26_to_39,Person
2279,Driver,Male,24,17_to_25,Person
2280,Driver,Female,56,40_to_64,Person
2281,Motorcycle rider,Female,53,40_to_64,Person
2282,Driver,Female,56,40_to_64,Person
2283,Motorcycle rider,Male,27,26_to_39,Person
2284,Driver,Male,57,40_to_64,Person
2285,Motorcycle rider,Male,46,40_to_64,Person
2286,Driver,Female,20,17_to_25,Person
2287,Driver,Male,82,75_or_older,Person
2288,Passenger,Female,62,40_to_64,Person
2289,Driver,Male,67,65_to_74,Person
2290,Motorcycle rider,Male,20,17_to_25,Person
2291,Passenger,Male,88,75_or_older,Person
2292,Motorcycle rider,Male,56,40_to_64,Person
2293,Driver,Female,30,26_to_39,Person
2294,Driver,Female,19,17_to_25,Person
2295,Driver,Male,20,17_to_25,Person
2296,Passenger,Male,16,0_to_16,Person
2297,Driver,Female,37,26_to_39,Person
2298,Driver,Female,79,75_or_older,Person
2299,Motorcycle rider,Male,64,40_to_64,Person
2300,Passenger,Female,84,75_or_older,Person
2301,Driver,Male,42,40_to_64,Person
2302,Passenger,Female,67,65_to_74,Person
2303,Driver,Male,74,65_to_74,Person
2304,Motorcycle rider,Male,49,40_to_64,Person
2305,Driver,Male,41,40_to_64,Person
2306,Motorcycle rider,Male,32,26_to_39,Person
2307,Driver,Male,28,26_to_39,Person
2308,Driver,Male,22,17_to_25,Person
2309,Motorcycle rider,Male,61,40_to_64,Person
2310,Driver,Female,66,65_to_74,Person
2311,Motorcycle rider,Male,58,40_to_64,Person
2312,Passenger,Male,19,17_to_25,Person
2313,Passenger,Female,19,17_to_25,Person
2314,Passenger,Male,28,26_to_39,Person
2315,Driver,Male,27,26_to_39,Person
2316,Passenger,Female,39,26_to_39,Person
2317,Motorcycle rider,Male,32,26_to_39,Person
2318,Driver,Female,39,26_to_39,Person
2319,Driver,Male,63,40_to_64,Person
2320,Pedestrian,Female,79,75_or_older,Person
2321,Driver,Male,70,65_to_74,Person
2322,Driver,Male,91,75_or_older,Person
2323,Motorcycle rider,Male,72,65_to_74,Person
2324,Motorcycle rider,Male,62,40_to_64,Person
2325,Driver,Male,85,75_or_older,Person
2326,Motorcycle rider,Male,44,40_to_64,Person
2327,Driver,Male,35,26_to_39,Person
2328,Driver,Male,41,40_to_64,Person
2329,Passenger,Female,30,26_to_39,Person
2330,Passenger,Female,32,26_to_39,Person
2331,Driver,Male,65,65_to_74,Person
2332,Driver,Male,78,75_or_older,Person
2333,Passenger,Female,64,40_to_64,Person
2334,Pedestrian,Female,73,65_to_74,Person
2335,Driver,Male,30,26_to_39,Person
2336,Driver,Male,19,17_to_25,Person
2337,Driver,Female,31,26_to_39,Person
2338,Driver,Male,74,65_to_74,Person
2339,Driver,Male,21,17_to_25,Person
2340,Passenger,Male,36,26_to_39,Person
2341,Driver,Male,22,17_to_25,Person
2342,Pedestrian,Female,21,17_to_25,Person
2343,Motorcycle rider,Male,28,26_to_39,Person
2344,Driver,Male,30,26_to_39,Person
2345,Motorcycle rider,Male,62,40_to_64,Person
2346,Driver,Male,44,40_to_64,Person
2347,Driver,Male,83,75_or_older,Person
2348,Pedestrian,Male,1,0_to_16,Person
2349,Driver,Male,46,40_to_64,Person
2350,Motorcycle rider,Male,42,40_to_64,Person
2351,Driver,Female,63,40_to_64,Person
2352,Driver,Male,48,40_to_64,Person
2353,Driver,Female,20,17_to_25,Person
2354,Driver,Male,68,65_to_74,Person
2355,Motorcycle rider,Male,60,40_to_64,Person
2356,Driver,Male,26,26_to_39,Person
2357,Driver,Female,59,40_to_64,Person
2358,Driver,Female,88,75_or_older,Person
2359,Driver,Male,37,26_to_39,Person
2360,Pedestrian,Male,83,75_or_older,Person
2361,Driver,Male,43,40_to_64,Person
2362,Driver,Male,47,40_to_64,Person
2363,Driver,Male,64,40_to_64,Person
2364,Driver,Male,83,75_or_older,Person
2365,Motorcycle rider,Male,17,17_to_25,Person
2366,Driver,Female,38,26_to_39,Person
2367,Driver,Female,19,17_to_25,Person
2368,Driver,Male,80,75_or_older,Person
2369,Driver,Male,18,17_to_25,Person
2370,Driver,Male,59,40_to_64,Person
2371,Passenger,Female,25,17_to_25,Person
2372,Passenger,Female,0,0_to_16,Person
2373,Passenger,Male,62,40_to_64,Person
2374,Motorcycle rider,Female,52,40_to_64,Person
2375,Motorcycle rider,Male,40,40_to_64,Person
2376,Pedestrian,Male,45,40_to_64,Person
2377,Driver,Male,49,40_to_64,Person
2378,Pedestrian,Female,86,75_or_older,Person
2379,Driver,Female,29,26_to_39,Person
2380,Driver,Male,58,40_to_64,Person
2381,Pedal cyclist,Female,45,40_to_64,Person
2382,Driver,Male,21,17_to_25,Person
2383,Driver,Male,36,26_to_39,Person
2384,Passenger,Male,23,17_to_25,Person
2385,Motorcycle rider,Male,19,17_to_25,Person
2386,Driver,Female,25,17_to_25,Person
2387,Driver,Male,71,65_to_74,Person
2388,Pedestrian,Male,82,75_or_older,Person
2389,Motorcycle rider,Male,22,17_to_25,Person
2390,Driver,Male,43,40_to_64,Person
2391,Driver,Male,43,40_to_64,Person
2392,Driver,Male,17,17_to_25,Person
2393,Motorcycle rider,Male,18,17_to_25,Person
2394,Motorcycle rider,Male,33,26_to_39,Person
2395,Motorcycle rider,Male,31,26_to_39,Person
2396,Driver,Male,57,40_to_64,Person
2397,Motorcycle rider,Male,35,26_to_39,Person
2398,Driver,Male,79,75_or_older,Person
2399,Pedestrian,Male,81,75_or_older,Person
2400,Driver,Male,25,17_to_25,Person
2401,Passenger,Male,15,0_to_16,Person
2402,Pedestrian,Male,49,40_to_64,Person
2403,Driver,Male,22,17_to_25,Person
2404,Pedestrian,Female,62,40_to_64,Person
2405,Driver,Female,53,40_to_64,Person
2406,Pedestrian,Male,71,65_to_74,Person
2407,Passenger,Female,80,75_or_older,Person
2408,Passenger,Male,82,75_or_older,Person
2409,Motorcycle rider,Male,66,65_to_74,Person
2410,Motorcycle rider,Male,31,26_to_39,Person
2411,Motorcycle rider,Male,48,40_to_64,Person
2412,Motorcycle rider,Male,67,65_to_74,Person
2413,Driver,Male,45,40_to_64,Person
2414,Pedestrian,Male,85,75_or_older,Person
2415,Passenger,Male,22,17_to_25,Person
2416,Pedestrian,Male,55,40_to_64,Person
2417,Driver,Female,29,26_to_39,Person
2418,Driver,Female,44,40_to_64,Person
2419,Pedestrian,Female,44,40_to_64,Person
2420,Driver,Male,65,65_to_74,Person
2421,Driver,Male,75,75_or_older,Person
2422,Passenger,Male,23,17_to_25,Person
2423,Pedal cyclist,Male,54,40_to_64,Person
2424,Driver,Male,43,40_to_64,Person
2425,Driver,Female,22,17_to_25,Person
2426,Driver,Male,32,26_to_39,Person
2427,Pedestrian,Male,55,40_to_64,Person
2428,Driver,Male,66,65_to_74,Person
2429,Driver,Male,48,40_to_64,Person
2430,Passenger,Female,84,75_or_older,Person
2431,Driver,Male,68,65_to_74,Person
2432,Motorcycle rider,Male,63,40_to_64,Person
2433,Driver,Male,74,65_to_74,Person
2434,Driver,Female,46,40_to_64,Person
2435,Pedestrian,Male,57,40_to_64,Person
2436,Pedestrian,Male,59,40_to_64,Person
2437,Driver,Female,54,40_to_64,Person
2438,Driver,Male,13,0_to_16,Person
2439,Driver,Male,50,40_to_64,Person
2440,Driver,Female,86,75_or_older,Person
2441,Pedestrian,Female,68,65_to_74,Person
2442,Pedestrian,Male,86,75_or_older,Person
2443,Passenger,Male,69,65_to_74,Person
2444,Passenger,Female,29,26_to_39,Person
2445,Driver,Male,22,17_to_25,Person
2446,Passenger,Female,24,17_to_25,Person
2447,Pedestrian,Female,81,75_or_older,Person
2448,Passenger,Male,38,26_to_39,Person
2449,Passenger,Male,24,17_to_25,Person
2450,Driver,Male,33,26_to_39,Person
2451,Driver,Female,23,17_to_25,Person
2452,Passenger,Male,18,17_to_25,Person
2453,Driver,Male,64,40_to_64,Person
2454,Pedestrian,Male,76,75_or_older,Person
2455,Driver,Male,32,26_to_39,Person
2456,Driver,Female,19,17_to_25,Person
2457,Driver,Male,29,26_to_39,Person
2458,Passenger,Male,18,17_to_25,Person
2459,Driver,Male,43,40_to_64,Person
2460,Driver,Male,77,75_or_older,Person
2461,Motorcycle rider,Male,70,65_to_74,Person
2462,Driver,Female,71,65_to_74,Person
2463,Motorcycle rider,Male,61,40_to_64,Person
2464,Passenger,Female,7,0_to_16,Person
2465,Driver,Male,50,40_to_64,Person
2466,Passenger,Male,19,17_to_25,Person
2467,Driver,Male,69,65_to_74,Person
2468,Driver,Male,28,26_to_39,Person
2469,Pedestrian,Male,20,17_to_25,Person
2470,Motorcycle rider,Male,33,26_to_39,Person
2471,Driver,Female,34,26_to_39,Person
2472,Driver,Female,79,75_or_older,Person
2473,Motorcycle rider,Male,31,26_to_39,Person
2474,Pedestrian,Male,44,40_to_64,Person
2475,Pedestrian,Female,77,75_or_older,Person
2476,Pedal cyclist,Male,67,65_to_74,Person
2477,Driver,Male,76,75_or_older,Person
2478,Driver,Male,89,75_or_older,Person
2479,Passenger,Male,16,0_to_16,Person
2480,Pedestrian,Male,37,26_to_39,Person
2481,Pedestrian,Male,3,0_to_16,Person
2482,Pedestrian,Male,55,40_to_64,Person
2483,Driver,Male,38,26_to_39,Person
2484,Pedestrian,Male,46,40_to_64,Person
2485,Driver,Male,62,40_to_64,Person
2486,Pedestrian,Male,62,40_to_64,Person
2487,Pedestrian,Male,74,65_to_74,Person
2488,Driver,Male,63,40_to_64,Person
2489,Passenger,Male,15,0_to_16,Person
2490,Driver,Female,68,65_to_74,Person
2491,Motorcycle rider,Male,54,40_to_64,Person
2492,Passenger,Male,4,0_to_16,Person
2493,Pedestrian,Male,85,75_or_older,Person
2494,Passenger,Female,15,0_to_16,Person
2495,Driver,Female,21,17_to_25,Person
2496,Driver,Female,22,17_to_25,Person
2497,Passenger,Female,16,0_to_16,Person
2498,Driver,Male,58,40_to_64,Person
2499,Motorcycle rider,Male,66,65_to_74,Person
2500,Passenger,Male,16,0_to_16,Person
2501,Driver,Male,64,40_to_64,Person
2502,Driver,Male,73,65_to_74,Person
2503,Driver,Male,19,17_to_25,Person
2504,Motorcycle rider,Male,28,26_to_39,Person
2505,Driver,Male,49,40_to_64,Person
2506,Driver,Male,48,40_to_64,Person
2507,Driver,Female,53,40_to_64,Person
2508,Pedestrian,Male,5,0_to_16,Person
2509,Driver,Female,51,40_to_64,Person
2510,Motorcycle rider,Male,50,40_to_64,Person
2511,Driver,Female,62,40_to_64,Person
2512,Driver,Male,39,26_to_39,Person
2513,Passenger,Female,42,40_to_64,Person
2514,Driver,Male,21,17_to_25,Person
2515,Driver,Male,21,17_to_25,Person
2516,Motorcycle rider,Male,35,26_to_39,Person
2517,Driver,Male,34,26_to_39,Person
2518,Driver,Female,25,17_to_25,Person
2519,Driver,Female,64,40_to_64,Person
2520,Driver,Male,78,75_or_older,Person
2521,Passenger,Male,16,0_to_16,Person
2522,Driver,Male,70,65_to_74,Person
2523,Driver,Male,69,65_to_74,Person
2524,Passenger,Male,3,0_to_16,Person
2525,Driver,Male,39,26_to_39,Person
2526,Driver,Male,41,40_to_64,Person
2527,Pedestrian,Female,43,40_to_64,Person
2528,Driver,Male,42,40_to_64,Person
2529,Passenger,Female,38,26_to_39,Person
2530,Pedestrian,Male,59,40_to_64,Person
2531,Pedal cyclist,Male,65,65_to_74,Person
2532,Driver,Male,27,26_to_39,Person
2533,Driver,Male,36,26_to_39,Person
2534,Driver,Male,53,40_to_64,Person
2535,Motorcycle rider,Male,17,17_to_25,Person
2536,Driver,Male,28,26_to_39,Person
2537,Passenger,Male,17,17_to_25,Person
2538,Passenger,Male,52,40_to_64,Person
2539,Driver,Male,46,40_to_64,Person
2540,Pedestrian,Male,19,17_to_25,Person
2541,Driver,Male,30,26_to_39,Person
2542,Pedestrian,Male,27,26_to_39,Person
2543,Motorcycle rider,Male,24,17_to_25,Person
2544,Driver,Male,30,26_to_39,Person
2545,Driver,Male,22,17_to_25,Person
2546,Motorcycle rider,Male,23,17_to_25,Person
2547,Driver,Male,75,75_or_older,Person
2548,Driver,Female,72,65_to_74,Person
2549,Driver,Male,77,75_or_older,Person
2550,Passenger,Male,17,17_to_25,Person
2551,Driver,Male,17,17_to_25,Person
2552,Motorcycle rider,Male,72,65_to_74,Person
2553,Pedestrian,Male,74,65_to_74,Person
2554,Driver,Male,74,65_to_74,Person
2555,Pedestrian,Male,63,40_to_64,Person
2556,Passenger,Male,12,0_to_16,Person
2557,Driver,Male,28,26_to_39,Person
2558,Driver,Male,80,75_or_older,Person
2559,Motorcycle rider,Male,37,26_to_39,Person
2560,Motorcycle rider,Male,47,40_to_64,Person
2561,Driver,Male,36,26_to_39,Person
2562,Motorcycle rider,Male,66,65_to_74,Person
2563,Driver,Male,60,40_to_64,Person
2564,Driver,Male,80,75_or_older,Person
2565,Driver,Male,54,40_to_64,Person
2566,Driver,Male,36,26_to_39,Person
2567,Pedestrian,Male,81,75_or_older,Person
2568,Driver,Male,60,40_to_64,Person
2569,Driver,Male,20,17_to_25,Person
2570,Driver,Male,34,26_to_39,Person
2571,Driver,Male,53,40_to_64,Person
2572,Driver,Male,76,75_or_older,Person
2573,Pedestrian,Female,84,75_or_older,Person
2574,Driver,Female,80,75_or_older,Person
2575,Driver,Female,51,40_to_64,Person
2576,Passenger,Male,16,0_to_16,Person
2577,Driver,Male,61,40_to_64,Person
2578,Pedal cyclist,Female,47,40_to_64,Person
2579,Motorcycle rider,Male,18,17_to_25,Person
2580,Pedestrian,Female,24,17_to_25,Person
2581,Motorcycle rider,Male,26,26_to_39,Person
2582,Driver,Female,31,26_to_39,Person
2583,Motorcycle rider,Male,60,40_to_64,Person
2584,Pedal cyclist,Male,51,40_to_64,Person
2585,Driver,Female,89,75_or_older,Person
2586,Driver,Male,82,75_or_older,Person
2587,Pedestrian,Male,74,65_to_74,Person
2588,Driver,Male,25,17_to_25,Person
2589,Motorcycle rider,Male,55,40_to_64,Person
2590,Pedestrian,Male,47,40_to_64,Person
2591,Driver,Male,63,40_to_64,Person
2592,Passenger,Female,65,65_to_74,Person
